id,sire,dam,sex,generation
G2_0337,G1_0287,G1_0305,F,2
G2_0338,G1_0467,G1_0203,M,2
G2_0339,G1_0158,G1_0456,M,2
G2_0341,G1_0313,G1_0342,F,2
G2_0342,G1_0158,G1_0324,F,2
G2_0343,G1_0011,G1_0068,M,2
G2_0344,G1_0384,G1_0027,M,2
G2_0345,G1_0424,G1_0350,M,2
G2_0346,G1_0433,G1_0078,M,2
G2_0347,G1_0358,G1_0021,M,2
G2_0348,G1_0158,G1_0456,M,2
G2_0349,G1_0424,G1_0350,M,2
G2_0350,G1_0267,G1_0109,F,2
G2_0351,G1_0178,G1_0135,F,2
G2_0352,G1_0010,G1_0239,M,2
G2_0353,G1_0246,G1_0502,F,2
G2_0354,G1_0407,G1_0345,F,2
G2_0356,G1_0406,G1_0023,M,2
G2_0357,G1_0205,G1_0015,F,2
G2_0358,G1_0384,G1_0027,M,2
G2_0359,G1_0409,G1_0179,F,2
G2_0360,G1_0467,G1_0067,F,2
G2_0361,G1_0036,G1_0404,M,2
G2_0362,G1_0152,G1_0171,F,2
G2_0363,G1_0361,G1_0387,M,2
G2_0364,G1_0178,G1_0390,F,2
G2_0365,G1_0202,G1_0385,F,2
G2_0366,G1_0433,G1_0078,M,2
G2_0367,G1_0361,G1_0371,M,2
G2_0368,G1_0361,G1_0387,F,2
G2_0369,G1_0170,G1_0373,F,2
G2_0370,G1_0358,G1_0339,F,2
G2_0371,G1_0183,G1_0398,F,2
G2_0372,G1_0361,G1_0387,M,2
G2_0373,G1_0183,G1_0398,M,2
G2_0374,G1_0248,G1_0447,M,2
G2_0375,G1_0237,G1_0364,F,2
G2_0376,G1_0267,G1_0080,F,2
G2_0377,G1_0406,G1_0430,M,2
G2_0378,G1_0034,G1_0130,M,2
G2_0379,G1_0158,G1_0456,M,2
G2_0380,G1_0034,G1_0130,M,2
G2_0381,G1_0248,G1_0321,M,2
G2_0382,G1_0267,G1_0109,F,2
G2_0383,G1_0163,G1_0242,M,2
G2_0384,G1_0163,G1_0263,M,2
G2_0385,G1_0036,G1_0404,F,2
G2_0386,G1_0287,G1_0305,F,2
G2_0387,G1_0246,G1_0502,F,2
G2_0388,G1_0313,G1_0176,M,2
G2_0389,G1_0467,G1_0067,F,2
G2_0390,G1_0406,G1_0430,M,2
G2_0391,G1_0424,G1_0350,M,2
G2_0392,G1_0010,G1_0138,M,2
G2_0393,G1_0358,G1_0021,F,2
G2_0394,G1_0158,G1_0456,M,2
G2_0396,G1_0036,G1_0360,M,2
G2_0397,G1_0433,G1_0078,M,2
G2_0398,G1_0407,G1_0345,M,2
G2_0399,G1_0326,G1_0300,F,2
G2_0400,G1_0085,G1_0162,M,2
G2_0401,G1_0158,G1_0456,F,2
G2_0402,G1_0433,G1_0175,M,2
G2_0403,G1_0202,G1_0385,F,2
G2_0404,G1_0200,G1_0206,F,2
G2_0405,G1_0407,G1_0345,F,2
G2_0406,G1_0409,G1_0480,F,2
G2_0407,G1_0326,G1_0300,F,2
G2_0408,G1_0010,G1_0138,F,2
G2_0409,G1_0287,G1_0305,M,2
G2_0410,G1_0287,G1_0505,M,2
G2_0411,G1_0200,G1_0519,M,2
G2_0412,G1_0034,G1_0091,F,2
G2_0413,G1_0202,G1_0268,F,2
G2_0414,G1_0178,G1_0390,M,2
G2_0415,G1_0036,G1_0404,M,2
G2_0416,G1_0178,G1_0135,F,2
G2_0417,G1_0085,G1_0162,M,2
G2_0418,G1_0237,G1_0309,F,2
G2_0419,G1_0183,G1_0398,F,2
G2_0420,G1_0521,G1_0495,F,2
G2_0421,G1_0170,G1_0373,F,2
G2_0422,G1_0170,G1_0075,F,2
G2_0424,G1_0424,G1_0441,F,2
G2_0425,G1_0424,G1_0441,M,2
G2_0426,G1_0248,G1_0447,M,2
G2_0427,G1_0267,G1_0080,M,2
G2_0428,G1_0085,G1_0013,M,2
G2_0429,G1_0010,G1_0138,F,2
G2_0430,G1_0202,G1_0385,F,2
G2_0431,G1_0036,G1_0360,M,2
G2_0432,G1_0178,G1_0135,M,2
G2_0433,G1_0246,G1_0222,M,2
G2_0434,G1_0085,G1_0162,F,2
G2_0435,G1_0103,G1_0198,M,2
G2_0436,G1_0178,G1_0135,F,2
G2_0437,G1_0248,G1_0321,M,2
G2_0438,G1_0285,G1_0003,M,2
G2_0439,G1_0152,G1_0171,F,2
G2_0440,G1_0424,G1_0350,F,2
G2_0441,G1_0287,G1_0305,M,2
G2_0442,G1_0183,G1_0132,F,2
G2_0443,G1_0358,G1_0021,M,2
G2_0444,G1_0361,G1_0371,F,2
G2_0445,G1_0036,G1_0360,M,2
G2_0446,G1_0011,G1_0189,F,2
G2_0447,G1_0085,G1_0162,F,2
G2_0448,G1_0246,G1_0222,M,2
G2_0449,G1_0521,G1_0495,M,2
G2_0451,G1_0170,G1_0373,F,2
G2_0452,G1_0433,G1_0078,M,2
G2_0453,G1_0267,G1_0080,M,2
G2_0454,G1_0285,G1_0468,F,2
G2_0455,G1_0313,G1_0342,F,2
G2_0456,G1_0034,G1_0091,F,2
G2_0457,G1_0010,G1_0239,M,2
G2_0458,G1_0170,G1_0075,M,2
G2_0459,G1_0521,G1_0495,M,2
G2_0460,G1_0170,G1_0075,F,2
G2_0461,G1_0085,G1_0013,F,2
G2_0462,G1_0036,G1_0404,M,2
G2_0463,G1_0409,G1_0179,M,2
G2_0464,G1_0010,G1_0239,M,2
G2_0465,G1_0202,G1_0385,M,2
G2_0466,G1_0248,G1_0321,M,2
G2_0467,G1_0170,G1_0075,F,2
G2_0468,G1_0406,G1_0430,M,2
G2_0469,G1_0036,G1_0360,F,2
G2_0470,G1_0163,G1_0242,M,2
G2_0471,G1_0140,G1_0455,F,2
G2_0472,G1_0467,G1_0067,M,2
G2_0473,G1_0467,G1_0067,M,2
G2_0474,G1_0010,G1_0138,M,2
G2_0475,G1_0085,G1_0013,M,2
G2_0476,G1_0237,G1_0364,M,2
G2_0478,G1_0521,G1_0495,M,2
G2_0479,G1_0326,G1_0332,F,2
G2_0480,G1_0152,G1_0171,F,2
G2_0481,G1_0467,G1_0203,M,2
G2_0482,G1_0237,G1_0364,F,2
G2_0483,G1_0384,G1_0295,F,2
G2_0484,G1_0205,G1_0015,M,2
G2_0485,G1_0103,G1_0415,F,2
G2_0486,G1_0313,G1_0176,F,2
G2_0487,G1_0090,G1_0473,F,2
G2_0489,G1_0200,G1_0519,F,2
G2_0490,G1_0285,G1_0003,M,2
G2_0491,G1_0140,G1_0462,F,2
G2_0492,G1_0158,G1_0456,M,2
G2_0493,G1_0152,G1_0417,F,2
G2_0495,G1_0170,G1_0373,F,2
G2_0496,G1_0202,G1_0268,M,2
G2_0497,G1_0409,G1_0179,F,2
G2_0498,G1_0287,G1_0505,F,2
G2_0499,G1_0409,G1_0480,F,2
G2_0500,G1_0140,G1_0455,M,2
G2_0501,G1_0285,G1_0468,F,2
G2_0502,G1_0158,G1_0324,M,2
G2_0503,G1_0090,G1_0497,M,2
G2_0504,G1_0183,G1_0132,F,2
G2_0505,G1_0409,G1_0179,F,2
G2_0506,G1_0246,G1_0222,F,2
G2_0507,G1_0285,G1_0468,M,2
G2_0508,G1_0358,G1_0021,F,2
G2_0509,G1_0467,G1_0067,M,2
G2_0510,G1_0326,G1_0300,M,2
G2_0511,G1_0433,G1_0175,F,2
G2_0512,G1_0313,G1_0342,F,2
G2_0513,G1_0170,G1_0373,M,2
G2_0514,G1_0267,G1_0109,F,2
G2_0515,G1_0285,G1_0003,M,2
G2_0516,G1_0170,G1_0075,M,2
G2_0517,G1_0285,G1_0003,M,2
G2_0518,G1_0287,G1_0305,M,2
G2_0519,G1_0170,G1_0373,F,2
G2_0520,G1_0034,G1_0130,M,2
G2_0521,G1_0011,G1_0068,M,2
G2_0522,G1_0011,G1_0068,M,2
G2_0523,G1_0467,G1_0067,F,2
G2_0524,G1_0200,G1_0206,F,2
G2_0525,G1_0326,G1_0332,F,2
G2_0526,G1_0205,G1_0015,F,2
G2_0527,G1_0140,G1_0462,F,2
G2_0528,G1_0085,G1_0162,F,2
G2_0529,G1_0090,G1_0497,F,2
G2_0530,G1_0163,G1_0242,M,2
