id,bw42_g,generation,batch
G2_0132,3064.39,2,G2
G2_0133,3206.641,2,G2
G2_0134,2850.724,2,G2
G2_0135,3086.195,2,G2
G2_0136,3276.566,2,G2
G2_0137,2922.856,2,G2
G2_0138,2778.697,2,G2
G2_0139,3409.939,2,G2
G2_0140,2752.966,2,G2
G2_0142,3261.511,2,G2
G2_0143,2790.917,2,G2
G2_0144,2954.812,2,G2
G2_0145,3084.043,2,G2
G2_0146,3097.09,2,G2
G2_0147,3403.68,2,G2
G2_0148,2968.066,2,G2
G2_0149,3220.118,2,G2
G2_0150,3321.768,2,G2
G2_0151,2768.455,2,G2
G2_0152,3080.874,2,G2
G2_0153,2955.359,2,G2
G2_0154,2930.252,2,G2
G2_0155,3006.05,2,G2
G2_0156,3002.154,2,G2
G2_0157,3137.88,2,G2
G2_0158,3184.749,2,G2
G2_0159,3117.549,2,G2
G2_0160,3321.242,2,G2
G2_0161,2989.762,2,G2
G2_0162,2846.074,2,G2
G2_0163,3016.91,2,G2
G2_0164,3063.638,2,G2
G2_0165,2878.772,2,G2
G2_0166,3096.3,2,G2
G2_0167,3039.847,2,G2
G2_0168,3275.967,2,G2
G2_0169,2938.051,2,G2
G2_0170,2961.106,2,G2
G2_0171,2993.803,2,G2
G2_0172,3298.165,2,G2
G2_0173,2998.561,2,G2
G2_0174,2618.74,2,G2
G2_0175,3208.376,2,G2
G2_0176,2646.913,2,G2
G2_0177,2993.787,2,G2
G2_0178,2829.58,2,G2
G2_0180,2797.58,2,G2
G2_0182,2937.197,2,G2
G2_0183,2877.212,2,G2
G2_0184,2971.71,2,G2
G2_0185,3422.201,2,G2
G2_0186,3129.228,2,G2
G2_0187,3070.54,2,G2
G2_0188,2911.396,2,G2
G2_0189,3206.455,2,G2
G2_0190,2981.884,2,G2
G2_0191,3289.655,2,G2
G2_0192,3126.7,2,G2
G2_0193,2855.904,2,G2
G2_0194,2703.372,2,G2
G2_0195,2951.214,2,G2
G2_0197,3180.249,2,G2
G2_0198,2414.263,2,G2
G2_0199,3017.857,2,G2
G2_0200,3006.307,2,G2
G2_0201,2925.747,2,G2
G2_0202,3197.998,2,G2
G2_0203,3317.472,2,G2
G2_0204,3153.922,2,G2
G2_0205,3269.628,2,G2
G2_0206,2914.064,2,G2
G2_0207,3312.058,2,G2
G2_0209,3439.017,2,G2
G2_0210,2929.391,2,G2
G2_0211,2638.727,2,G2
G2_0212,3164.47,2,G2
G2_0213,2737.027,2,G2
G2_0215,2686.759,2,G2
G2_0216,3030.657,2,G2
G2_0217,2941.411,2,G2
G2_0218,3230.344,2,G2
G2_0219,3566.874,2,G2
G2_0220,2786.596,2,G2
G2_0221,3079.364,2,G2
G2_0222,2964.571,2,G2
G2_0223,2765.566,2,G2
G2_0225,2910.685,2,G2
G2_0226,3121.787,2,G2
G2_0227,3152.769,2,G2
G2_0228,3041.909,2,G2
G2_0229,2744.019,2,G2
G2_0231,2706.655,2,G2
G2_0232,2909.254,2,G2
G2_0233,3274.67,2,G2
G2_0234,3154.868,2,G2
G2_0235,3126.032,2,G2
G2_0237,2523.196,2,G2
G2_0238,3122.597,2,G2
G2_0239,2808.775,2,G2
G2_0240,2989.487,2,G2
G2_0241,2554.982,2,G2
G2_0242,3318.107,2,G2
G2_0243,2991.254,2,G2
G2_0244,2984.431,2,G2
G2_0245,3159.245,2,G2
G2_0246,2562.643,2,G2
G2_0247,3363.851,2,G2
G2_0248,3323.605,2,G2
G2_0249,3162.41,2,G2
G2_0250,3157.462,2,G2
G2_0252,2542.141,2,G2
G2_0253,2992.846,2,G2
G2_0254,2856.886,2,G2
G2_0255,3000.264,2,G2
G2_0256,2619.579,2,G2
G2_0257,3263.515,2,G2
G2_0258,2463.255,2,G2
G2_0259,3369.191,2,G2
G2_0260,2630.769,2,G2
G2_0261,2904.052,2,G2
G2_0262,3252.453,2,G2
G2_0263,2827.464,2,G2
G2_0264,3293.583,2,G2
G2_0265,3093.19,2,G2
G2_0266,2582.055,2,G2
G2_0267,2998.435,2,G2
G2_0268,3150.645,2,G2
G2_0269,2840.08,2,G2
G2_0270,3035.202,2,G2
G2_0271,2678.041,2,G2
G2_0272,3024.966,2,G2
G2_0273,3157.599,2,G2
G2_0274,2689.484,2,G2
G2_0275,3283.682,2,G2
G2_0276,3141.416,2,G2
G2_0277,3160.195,2,G2
G2_0278,2912.914,2,G2
G2_0279,2809.491,2,G2
G2_0281,2622.118,2,G2
G2_0282,2677.228,2,G2
G2_0283,3280.448,2,G2
G2_0284,3406.491,2,G2
G2_0285,2942.325,2,G2
G2_0286,3109.088,2,G2
G2_0287,3107.107,2,G2
G2_0288,2833.036,2,G2
G2_0289,3491.991,2,G2
G2_0290,2999.503,2,G2
G2_0291,2775.591,2,G2
G2_0293,2972.996,2,G2
G2_0294,2694.323,2,G2
G2_0295,3187.432,2,G2
G2_0296,3093.992,2,G2
G2_0297,3008.75,2,G2
G2_0298,3049.34,2,G2
G2_0299,2804.688,2,G2
G2_0300,2398.742,2,G2
G2_0301,3069.489,2,G2
G2_0302,2832.592,2,G2
G2_0303,2800.859,2,G2
G2_0304,2454.686,2,G2
G2_0305,3312.01,2,G2
G2_0306,2798.324,2,G2
G2_0307,3069.405,2,G2
G2_0308,2886.401,2,G2
G2_0309,2987.255,2,G2
G2_0310,3356.553,2,G2
G2_0311,2845.791,2,G2
G2_0312,3566.783,2,G2
G2_0313,3279.728,2,G2
G2_0314,2996.296,2,G2
G2_0315,3232.985,2,G2
G2_0316,3237.59,2,G2
G2_0317,3361.351,2,G2
G2_0318,2746.993,2,G2
G2_0319,3074.571,2,G2
G2_0320,2834.774,2,G2
G2_0321,3575.774,2,G2
G2_0322,2785.013,2,G2
G2_0323,2989.251,2,G2
G2_0324,2891.71,2,G2
G2_0325,3375.543,2,G2
G2_0326,2892.04,2,G2
G2_0327,3247.118,2,G2
G2_0328,2896.2,2,G2
G2_0329,3137.979,2,G2
G2_0330,3374.728,2,G2
G2_0331,3086.945,2,G2
G2_0332,2923.497,2,G2
G2_0333,3112.157,2,G2
G2_0334,3092.708,2,G2
G2_0335,3151.098,2,G2
G2_0336,2754.108,2,G2
G2_0337,3146.719,2,G2
G2_0338,2568.509,2,G2
G2_0339,3354.608,2,G2
G2_0341,3020.25,2,G2
G2_0342,3154.253,2,G2
G2_0343,3161.542,2,G2
G2_0344,3472.214,2,G2
G2_0345,3473.733,2,G2
G2_0346,2695.79,2,G2
G2_0347,3264.407,2,G2
G2_0348,3167.124,2,G2
G2_0349,3026.822,2,G2
G2_0350,3271.914,2,G2
G2_0351,3106.163,2,G2
G2_0352,3079.58,2,G2
G2_0353,2842.75,2,G2
G2_0354,3041.811,2,G2
G2_0356,3217.976,2,G2
G2_0357,2902.435,2,G2
G2_0358,3370.236,2,G2
G2_0359,3297.838,2,G2
G2_0360,2958.0,2,G2
G2_0361,2849.571,2,G2
G2_0362,3045.427,2,G2
G2_0363,2930.592,2,G2
G2_0364,3620.866,2,G2
G2_0365,2616.494,2,G2
G2_0366,3004.331,2,G2
G2_0367,2743.706,2,G2
G2_0368,2640.585,2,G2
G2_0369,3055.507,2,G2
G2_0370,3136.225,2,G2
G2_0371,2792.986,2,G2
G2_0372,3065.202,2,G2
G2_0373,2992.221,2,G2
G2_0374,3003.144,2,G2
G2_0375,2760.562,2,G2
G2_0376,2891.76,2,G2
G2_0377,2907.82,2,G2
G2_0378,2815.852,2,G2
G2_0379,2809.192,2,G2
G2_0380,2671.023,2,G2
G2_0381,2978.401,2,G2
G2_0382,2947.754,2,G2
G2_0383,3725.599,2,G2
G2_0384,3033.917,2,G2
G2_0385,3438.866,2,G2
G2_0386,3232.078,2,G2
G2_0387,2741.501,2,G2
G2_0388,3201.132,2,G2
G2_0389,2828.326,2,G2
G2_0390,3014.04,2,G2
G2_0391,3289.099,2,G2
G2_0392,3191.95,2,G2
G2_0393,3361.748,2,G2
G2_0394,3146.78,2,G2
G2_0396,2704.516,2,G2
G2_0397,3059.893,2,G2
G2_0398,3123.144,2,G2
G2_0399,2945.139,2,G2
G2_0400,2931.695,2,G2
G2_0401,2979.246,2,G2
G2_0402,3195.54,2,G2
G2_0403,3118.1,2,G2
G2_0404,2955.952,2,G2
G2_0405,3020.179,2,G2
G2_0406,3140.089,2,G2
G2_0407,3113.836,2,G2
G2_0408,3207.653,2,G2
G2_0409,2626.902,2,G2
G2_0410,3506.922,2,G2
G2_0411,3141.314,2,G2
G2_0412,3166.404,2,G2
G2_0413,3137.193,2,G2
G2_0414,3029.689,2,G2
G2_0415,2967.439,2,G2
G2_0416,3594.505,2,G2
G2_0417,3135.01,2,G2
G2_0418,2618.161,2,G2
G2_0419,3003.426,2,G2
G2_0420,3184.875,2,G2
G2_0421,2927.966,2,G2
G2_0422,2747.239,2,G2
G2_0424,2841.253,2,G2
G2_0425,2617.888,2,G2
G2_0426,2478.647,2,G2
G2_0427,2713.443,2,G2
G2_0428,2921.377,2,G2
G2_0429,3274.479,2,G2
G2_0430,3295.969,2,G2
G2_0431,3487.1,2,G2
G2_0432,3041.177,2,G2
G2_0433,3128.89,2,G2
G2_0434,3243.79,2,G2
G2_0435,2995.931,2,G2
G2_0436,3055.097,2,G2
G2_0437,3401.486,2,G2
G2_0438,3157.633,2,G2
G2_0439,3362.831,2,G2
G2_0440,3590.058,2,G2
G2_0441,2662.138,2,G2
G2_0442,3274.691,2,G2
G2_0443,3431.0,2,G2
G2_0444,2978.744,2,G2
G2_0445,3266.024,2,G2
G2_0446,2805.153,2,G2
G2_0447,2790.543,2,G2
G2_0448,3088.437,2,G2
G2_0449,3170.183,2,G2
G2_0451,2756.298,2,G2
G2_0452,2964.809,2,G2
G2_0453,3532.746,2,G2
G2_0454,2986.3,2,G2
G2_0455,3153.374,2,G2
G2_0456,3282.75,2,G2
G2_0457,3268.204,2,G2
G2_0458,2665.326,2,G2
G2_0459,2763.824,2,G2
G2_0460,3278.774,2,G2
G2_0461,3437.022,2,G2
G2_0462,2829.233,2,G2
G2_0463,2955.089,2,G2
G2_0464,3177.023,2,G2
G2_0465,2964.185,2,G2
G2_0466,3162.42,2,G2
G2_0467,3348.352,2,G2
G2_0468,3000.181,2,G2
G2_0469,3337.992,2,G2
G2_0470,3261.4,2,G2
G2_0471,3177.228,2,G2
G2_0472,3388.888,2,G2
G2_0473,2913.783,2,G2
G2_0474,3153.479,2,G2
G2_0475,3007.385,2,G2
G2_0476,3346.097,2,G2
G2_0478,2733.733,2,G2
G2_0479,3174.724,2,G2
G2_0480,3050.498,2,G2
G2_0481,2827.424,2,G2
G2_0482,2677.1,2,G2
G2_0483,3381.475,2,G2
G2_0484,2593.668,2,G2
G2_0485,3178.646,2,G2
G2_0486,2875.773,2,G2
G2_0487,2671.219,2,G2
G2_0489,2915.354,2,G2
G2_0490,3266.42,2,G2
G2_0491,3322.76,2,G2
G2_0492,2993.971,2,G2
G2_0493,3066.483,2,G2
G2_0495,2570.36,2,G2
G2_0496,3071.411,2,G2
G2_0497,2992.664,2,G2
G2_0498,2955.047,2,G2
G2_0499,3001.365,2,G2
G2_0500,2931.421,2,G2
G2_0501,2906.659,2,G2
G2_0502,2917.765,2,G2
G2_0503,2831.363,2,G2
G2_0504,2915.704,2,G2
G2_0505,3044.824,2,G2
G2_0506,3011.511,2,G2
G2_0507,2879.82,2,G2
G2_0508,3662.274,2,G2
G2_0509,3466.061,2,G2
G2_0510,3060.167,2,G2
G2_0511,3434.572,2,G2
G2_0512,2964.61,2,G2
G2_0513,2824.913,2,G2
G2_0514,3317.142,2,G2
G2_0515,3006.894,2,G2
G2_0516,3245.664,2,G2
G2_0517,3106.971,2,G2
G2_0518,3357.134,2,G2
G2_0519,2892.529,2,G2
G2_0520,2847.119,2,G2
G2_0521,2769.568,2,G2
G2_0522,3410.713,2,G2
G2_0523,2837.083,2,G2
G2_0524,2802.87,2,G2
G2_0525,3321.171,2,G2
G2_0526,3171.063,2,G2
G2_0527,3565.526,2,G2
G2_0528,3227.596,2,G2
G2_0529,2988.311,2,G2
G2_0530,3303.708,2,G2
