id,decision,call_rate,bw42_g,sex,sire,dam,reasons,detail
G0_1745,通过,1.0,2595.3,M,,,,
G0_1746,通过,1.0,2593.4,M,,,,
G0_1747,通过,1.0,2670.7,M,,,,
G0_1748,通过,1.0,2563.3,F,,,,
G0_1749,通过,1.0,2866.3,M,,,,
G0_1750,通过,1.0,2343.8,F,,,,
G0_1751,通过,1.0,2627.2,M,,,,
G0_1752,通过,1.0,2305.7,F,,,,
G0_1753,通过,1.0,2462.9,M,,,,
G0_1754,通过,1.0,2988.2,F,,,,
G0_1755,通过,1.0,2940.3,F,,,,
G0_1756,通过,1.0,2269.1,F,,,,
G0_1757,通过,1.0,2708.1,F,,,,
G0_1758,通过,1.0,2979.5,M,,,,
G0_1759,通过,1.0,2651.2,F,,,,
G0_1760,通过,1.0,3082.9,F,,,,
G0_1761,通过,1.0,3022.5,F,,,,
G0_1762,通过,1.0,2921.9,F,,,,
G0_1763,通过,1.0,2767.9,M,,,,
G0_1764,通过,1.0,3250.3,M,,,,
G0_1765,通过,1.0,2657.4,M,,,,
G0_1766,通过,1.0,2843.8,F,,,,
G0_1767,通过,1.0,2712.8,F,,,,
G0_1768,通过,1.0,2371.2,F,,,,
G0_1769,通过,1.0,2652.8,F,,,,
G0_1770,通过,1.0,2849.5,M,,,,
G0_1771,通过,1.0,2928.7,F,,,,
G0_1772,通过,1.0,2861.4,M,,,,
G0_1773,通过,1.0,2407.5,M,,,,
G0_1774,通过,1.0,2905.9,M,,,,
G0_1775,通过,1.0,2527.1,F,,,,
G0_1776,通过,1.0,3000.1,F,,,,
G0_1777,通过,1.0,2789.6,M,,,,
G0_1778,通过,1.0,2502.0,F,,,,
G0_1779,通过,1.0,2765.9,M,,,,
G0_1780,通过,1.0,3060.3,F,,,,
G0_1781,通过,1.0,2874.6,F,,,,
G0_1782,通过,1.0,2531.0,M,,,,
G0_1783,通过,1.0,3000.9,M,,,,
G0_1784,通过,1.0,2882.3,M,,,,
G0_1785,通过,1.0,2729.7,M,,,,
G0_1786,通过,1.0,2758.1,F,,,,
G0_1787,通过,1.0,2436.9,F,,,,
G0_1788,通过,1.0,3078.4,F,,,,
G0_1789,通过,1.0,3132.4,M,,,,
G0_1790,通过,1.0,2556.0,M,,,,
G0_1791,通过,1.0,2643.9,F,,,,
G0_1792,通过,1.0,2956.8,F,,,,
G0_1793,通过,1.0,2647.4,M,,,,
G0_1794,通过,1.0,3081.0,M,,,,
G0_1795,通过,1.0,2953.3,F,,,,
G0_1796,通过,1.0,2616.6,M,,,,
G0_1797,通过,1.0,2916.4,M,,,,
G0_1798,通过,1.0,2949.6,M,,,,
G0_1799,通过,1.0,2601.6,F,,,,
G0_1800,通过,1.0,2679.8,F,,,,
G0_1801,通过,1.0,2564.3,M,,,,
G0_1802,通过,1.0,3156.9,F,,,,
G0_1803,通过,1.0,2870.4,F,,,,
G0_1804,通过,1.0,2683.1,M,,,,
G0_1805,通过,1.0,2900.5,M,,,,
G0_1806,通过,1.0,3088.2,M,,,,
G0_1807,通过,1.0,3063.7,M,,,,
G0_1808,通过,1.0,2749.4,F,,,,
G0_1809,通过,1.0,3082.9,M,,,,
G0_1810,通过,1.0,2859.4,F,,,,
G0_1811,通过,1.0,2659.1,F,,,,
G0_1812,通过,1.0,2993.2,M,,,,
G0_1813,通过,1.0,3020.4,F,,,,
G0_1814,通过,1.0,2650.3,F,,,,
G0_1815,通过,1.0,2366.8,M,,,,
G0_1816,通过,1.0,2742.8,M,,,,
G0_1817,通过,1.0,2741.5,F,,,,
G0_1818,通过,1.0,3314.8,M,,,,
G0_1819,通过,1.0,2772.2,F,,,,
G0_1820,通过,1.0,2475.5,F,,,,
G0_1821,通过,1.0,2808.4,M,,,,
G0_1822,通过,1.0,2589.3,F,,,,
G0_1823,通过,1.0,2887.3,F,,,,
G0_1824,通过,1.0,2578.2,F,,,,
G0_1825,通过,1.0,2677.5,M,,,,
G0_1826,通过,1.0,2502.0,F,,,,
G0_1827,通过,1.0,2164.9,F,,,,
G0_1828,通过,1.0,2515.2,F,,,,
G0_1829,通过,1.0,2655.3,F,,,,
G0_1830,通过,1.0,3058.8,F,,,,
G0_1831,通过,1.0,2545.1,M,,,,
G0_1832,通过,1.0,2633.4,F,,,,
G0_1833,通过,1.0,2597.0,M,,,,
G0_1834,通过,1.0,2884.8,M,,,,
G0_1835,通过,1.0,3382.4,M,,,,
G0_1836,通过,1.0,2475.9,M,,,,
G0_1837,通过,1.0,2669.5,F,,,,
G0_1838,通过,1.0,2519.1,F,,,,
G0_1839,通过,1.0,2570.2,M,,,,
G0_1840,通过,1.0,2886.1,F,,,,
G0_1841,通过,1.0,2868.7,M,,,,
G0_1842,通过,1.0,2855.5,F,,,,
G0_1843,通过,1.0,2361.5,M,,,,
G0_1844,通过,1.0,2905.7,F,,,,
G0_1845,通过,1.0,2309.9,F,,,,
G0_1846,通过,1.0,3003.9,M,,,,
G0_1847,通过,1.0,2287.4,M,,,,
G0_1848,通过,1.0,2535.5,F,,,,
G0_1849,通过,1.0,2280.1,F,,,,
G0_1850,通过,1.0,2502.1,F,,,,
G0_1851,通过,1.0,2804.6,F,,,,
G0_1852,通过,1.0,2604.0,F,,,,
G0_1853,通过,1.0,2938.3,M,,,,
G0_1854,通过,1.0,3000.2,M,,,,
G0_1855,通过,1.0,2831.0,F,,,,
G0_1856,通过,1.0,2634.5,F,,,,
G0_1857,通过,1.0,2742.7,M,,,,
G0_1858,通过,1.0,2105.3,F,,,,
G0_1859,通过,1.0,2933.0,M,,,,
G0_1860,通过,1.0,2824.0,F,,,,
G0_1861,通过,1.0,2673.9,F,,,,
G0_1862,通过,1.0,2749.4,M,,,,
G0_1863,通过,1.0,3033.7,F,,,,
G0_1864,通过,1.0,2904.7,F,,,,
G0_1865,通过,1.0,2893.9,M,,,,
G0_1866,通过,1.0,2879.0,F,,,,
G0_1867,通过,1.0,2631.8,F,,,,
G0_1868,通过,1.0,3059.1,M,,,,
G0_1869,通过,1.0,2814.0,M,,,,
G0_1870,通过,1.0,2484.1,F,,,,
G0_1871,通过,1.0,2850.9,M,,,,
G0_1872,通过,1.0,2990.0,M,,,,
G0_1873,通过,1.0,3093.5,M,,,,
G0_1874,通过,1.0,2877.0,M,,,,
G0_1875,通过,1.0,2784.2,M,,,,
G0_1876,通过,1.0,2656.5,M,,,,
G0_1877,通过,1.0,2955.0,F,,,,
G0_1878,通过,1.0,3023.3,F,,,,
G0_1879,通过,1.0,3153.8,M,,,,
G0_1880,通过,1.0,2744.8,F,,,,
G0_1881,通过,1.0,2806.0,M,,,,
G0_1882,通过,1.0,2779.0,F,,,,
G0_1883,通过,1.0,2842.8,M,,,,
G0_1884,通过,1.0,2554.0,F,,,,
G0_1885,通过,1.0,2284.1,F,,,,
G0_1886,通过,1.0,2691.7,M,,,,
G0_1887,通过,1.0,2227.2,M,,,,
G0_1888,通过,1.0,3352.8,F,,,,
G0_1889,通过,1.0,2943.8,F,,,,
G0_1890,通过,1.0,2829.8,M,,,,
G0_1891,通过,1.0,2636.8,F,,,,
G0_1892,通过,1.0,2711.4,F,,,,
G0_1893,通过,1.0,2618.8,F,,,,
G0_1894,通过,1.0,3073.2,M,,,,
G0_1895,通过,1.0,2766.3,M,,,,
G0_1896,通过,1.0,3128.5,M,,,,
G0_1897,通过,1.0,3236.1,F,,,,
G0_1898,通过,1.0,3022.8,M,,,,
G0_1899,通过,1.0,3017.2,F,,,,
G0_1900,通过,1.0,2632.6,F,,,,
G0_1901,通过,1.0,2234.9,F,,,,
G0_1902,通过,1.0,3220.0,F,,,,
G0_1903,通过,1.0,2821.0,M,,,,
G0_1904,通过,1.0,3244.1,M,,,,
G0_1905,通过,1.0,2978.2,M,,,,
G0_1906,通过,1.0,3147.2,M,,,,
G0_1907,通过,1.0,2977.7,F,,,,
G0_1908,通过,1.0,3272.3,M,,,,
G0_1909,通过,1.0,3268.1,F,,,,
G0_1910,通过,1.0,3132.0,M,,,,
G0_1911,通过,1.0,2442.9,F,,,,
G0_1912,通过,1.0,2838.0,F,,,,
G0_1913,通过,1.0,3136.6,M,,,,
G0_1914,通过,1.0,2542.1,F,,,,
G0_1915,通过,1.0,2883.5,M,,,,
G0_1916,通过,1.0,2895.4,M,,,,
G0_1917,通过,1.0,3223.0,F,,,,
G0_1918,通过,1.0,3147.7,M,,,,
G0_1919,通过,1.0,2839.1,M,,,,
G0_1920,通过,1.0,2871.0,F,,,,
G0_1921,通过,1.0,3105.5,F,,,,
G0_1922,通过,1.0,2582.6,F,,,,
G0_1923,通过,1.0,2653.0,M,,,,
G0_1924,通过,1.0,3160.5,F,,,,
G0_1925,通过,1.0,2589.4,M,,,,
G0_1926,通过,1.0,2944.8,F,,,,
G0_1927,通过,1.0,2527.2,M,,,,
G0_1928,通过,1.0,2633.7,F,,,,
G0_1929,通过,1.0,3205.4,F,,,,
G0_1930,通过,1.0,2486.1,M,,,,
G0_1931,通过,1.0,2665.8,F,,,,
G0_1932,通过,1.0,2865.8,M,,,,
G0_1933,通过,1.0,2413.3,M,,,,
G0_1934,通过,1.0,2461.2,M,,,,
G0_1935,通过,1.0,2854.7,F,,,,
G0_1936,通过,1.0,3135.1,F,,,,
G0_1937,通过,1.0,2806.9,M,,,,
G0_1938,通过,1.0,2869.5,F,,,,
G0_1939,通过,1.0,2584.4,F,,,,
G0_1940,通过,1.0,2941.2,F,,,,
G0_1941,通过,1.0,2600.4,F,,,,
G0_1942,通过,1.0,2960.8,F,,,,
G0_1943,通过,1.0,2874.2,F,,,,
G0_1944,通过,1.0,2711.6,M,,,,
G0_1945,通过,1.0,2120.7,F,,,,
G0_1946,通过,1.0,2697.3,F,,,,
G0_1947,通过,1.0,2720.9,M,,,,
G0_1948,通过,1.0,2537.0,F,,,,
G0_1949,通过,1.0,2856.3,F,,,,
G0_1950,通过,1.0,3345.5,F,,,,
G0_1951,通过,1.0,3030.9,M,,,,
G0_1952,通过,1.0,2810.4,F,,,,
G0_1953,通过,1.0,2750.2,F,,,,
G0_1954,通过,1.0,2577.3,F,,,,
G0_1955,通过,1.0,2663.7,F,,,,
G0_1956,通过,1.0,2779.8,M,,,,
G0_1957,通过,1.0,2422.5,F,,,,
G0_1958,通过,1.0,3120.4,M,,,,
G0_1959,通过,1.0,2646.2,M,,,,
G0_1960,通过,1.0,2847.1,F,,,,
G0_1961,通过,1.0,2896.3,M,,,,
G0_1962,通过,1.0,2774.3,F,,,,
G0_1963,通过,1.0,2913.4,F,,,,
G0_1964,通过,1.0,3120.9,F,,,,
G0_1965,通过,1.0,3018.8,F,,,,
G0_1966,通过,1.0,2909.2,F,,,,
G0_1967,通过,1.0,2977.8,F,,,,
G0_1968,通过,1.0,2785.0,M,,,,
G0_1969,通过,1.0,2706.6,F,,,,
G0_1970,通过,1.0,2436.0,F,,,,
G0_1971,通过,1.0,2350.7,F,,,,
G0_1972,通过,1.0,2659.9,M,,,,
G0_1973,通过,1.0,3000.7,M,,,,
G0_1974,通过,1.0,2796.6,M,,,,
G0_1975,通过,1.0,2866.6,M,,,,
G0_1976,通过,1.0,2505.5,F,,,,
G0_1977,通过,1.0,2646.8,F,,,,
G0_1978,通过,1.0,3045.9,M,,,,
G0_1979,通过,1.0,2911.1,M,,,,
G0_1980,通过,1.0,3167.1,M,,,,
G0_1981,通过,1.0,2716.7,F,,,,
G0_1982,通过,1.0,2897.1,M,,,,
G0_1983,通过,1.0,2559.4,F,,,,
G0_1984,通过,1.0,2806.9,M,,,,
G0_1985,通过,1.0,2818.3,F,,,,
G0_1986,通过,1.0,2484.0,F,,,,
G0_1987,通过,1.0,2691.1,M,,,,
G0_1988,通过,1.0,2930.1,M,,,,
G0_1989,通过,1.0,2909.3,M,,,,
G0_1990,通过,1.0,2293.2,F,,,,
G0_1991,通过,1.0,3132.8,F,,,,
G0_1992,通过,1.0,2926.9,M,,,,
G0_1993,通过,1.0,2650.4,F,,,,
G0_1994,通过,1.0,2978.9,F,,,,
G0_1995,通过,1.0,3191.3,F,,,,
G0_1996,通过,1.0,3323.2,M,,,,
G0_1997,通过,1.0,2731.3,M,,,,
G0_1998,通过,1.0,2865.8,F,,,,
G0_1999,通过,1.0,2773.5,M,,,,
G0_2000,通过,1.0,3215.2,M,,,,
