idx,id,sex,sire,dam,gebv,gebv_percentile,carrier_LR1,carrier_LR2
1089,G0_1090,F,,,-96.563,16.8,携带,-
1443,G0_1444,M,,,-96.677,16.8,-,-
489,G0_0490,F,,,-96.758,16.8,-,-
300,G0_0301,F,,,-96.969,16.7,-,-
1563,G0_1564,F,,,-97.735,16.6,-,-
1774,G0_1775,F,,,-97.843,16.6,携带,-
571,G0_0572,M,,,-97.879,16.5,-,-
1819,G0_1820,F,,,-98.003,16.5,携带,-
288,G0_0289,F,,,-98.112,16.4,-,-
217,G0_0218,F,,,-98.15,16.4,-,携带
887,G0_0888,M,,,-98.483,16.3,-,-
1144,G0_1145,M,,,-98.579,16.3,携带,-
1449,G0_1450,F,,,-98.689,16.2,携带,携带
1343,G0_1344,M,,,-98.767,16.2,携带,-
370,G0_0371,F,,,-99.395,16.1,-,-
1484,G0_1485,F,,,-99.558,16.1,携带,-
749,G0_0750,F,,,-99.615,16.0,-,-
926,G0_0927,M,,,-99.983,16.0,-,-
736,G0_0737,F,,,-100.155,15.9,-,-
1382,G0_1383,M,,,-100.271,15.9,-,-
1424,G0_1425,F,,,-100.394,15.8,-,-
717,G0_0718,M,,,-100.424,15.8,-,-
148,G0_0149,F,,,-101.031,15.8,-,-
245,G0_0246,M,,,-101.048,15.7,-,-
1938,G0_1939,F,,,-101.113,15.6,携带,-
63,G0_0064,M,,,-101.637,15.6,-,-
1689,G0_1690,M,,,-101.764,15.5,-,携带
1403,G0_1404,F,,,-101.99,15.5,-,-
416,G0_0417,M,,,-102.093,15.4,-,-
71,G0_0072,F,,,-102.12,15.4,携带,-
758,G0_0759,F,,,-102.422,15.3,-,-
1398,G0_1399,M,,,-102.894,15.3,-,-
1959,G0_1960,F,,,-103.807,15.2,-,携带
23,G0_0024,F,,,-103.859,15.2,-,-
357,G0_0358,F,,,-103.925,15.1,携带,-
1497,G0_1498,F,,,-104.115,15.1,-,-
1557,G0_1558,M,,,-104.156,15.0,-,-
1686,G0_1687,M,,,-104.362,15.0,-,-
1611,G0_1612,M,,,-104.951,14.9,-,-
590,G0_0591,M,,,-104.962,14.9,-,-
596,G0_0597,F,,,-105.013,14.8,-,-
1845,G0_1846,M,,,-105.102,14.8,-,-
849,G0_0850,M,,,-105.191,14.8,-,-
678,G0_0679,F,,,-105.584,14.7,-,-
1744,G0_1745,M,,,-105.612,14.6,-,携带
1088,G0_1089,M,,,-105.944,14.6,-,-
1379,G0_1380,M,,,-106.069,14.5,-,-
419,G0_0420,M,,,-106.173,14.5,-,-
290,G0_0291,F,,,-106.454,14.4,-,-
622,G0_0623,M,,,-106.842,14.4,-,携带
438,G0_0439,M,,,-106.871,14.3,携带,携带
1193,G0_1194,F,,,-106.892,14.3,-,-
1383,G0_1384,F,,,-107.603,14.2,-,-
1875,G0_1876,M,,,-107.679,14.2,-,-
908,G0_0909,M,,,-107.682,14.1,-,-
1673,G0_1674,F,,,-107.875,14.1,-,-
1183,G0_1184,F,,,-108.008,14.0,-,携带
1191,G0_1192,M,,,-108.095,14.0,-,-
1258,G0_1259,M,,,-108.109,13.9,携带,携带
689,G0_0690,M,,,-108.13,13.9,-,-
1209,G0_1210,F,,,-108.86,13.8,-,-
1937,G0_1938,F,,,-109.317,13.8,-,-
1752,G0_1753,M,,,-109.401,13.8,-,-
898,G0_0899,M,,,-109.617,13.7,携带,-
474,G0_0475,F,,,-109.619,13.6,-,携带
592,G0_0593,M,,,-109.743,13.6,-,-
1143,G0_1144,F,,,-110.089,13.5,-,携带
523,G0_0524,M,,,-110.178,13.5,-,-
1117,G0_1118,F,,,-110.403,13.4,-,-
1030,G0_1031,F,,,-110.595,13.4,携带,-
394,G0_0395,F,,,-110.662,13.3,-,-
939,G0_0940,F,,,-110.929,13.3,-,-
850,G0_0851,M,,,-111.293,13.2,-,-
1929,G0_1930,M,,,-111.448,13.2,-,-
388,G0_0389,F,,,-111.612,13.1,-,-
1480,G0_1481,M,,,-111.74,13.1,-,-
1269,G0_1270,F,,,-111.815,13.0,携带,-
1247,G0_1248,M,,,-112.064,13.0,-,-
739,G0_0740,F,,,-112.77,12.9,-,-
510,G0_0511,M,,,-113.032,12.9,-,-
398,G0_0399,M,,,-113.127,12.8,-,-
224,G0_0225,M,,,-113.359,12.8,-,-
1065,G0_1066,F,,,-113.677,12.8,-,-
1023,G0_1024,M,,,-113.719,12.7,-,-
653,G0_0654,M,,,-114.075,12.6,-,-
897,G0_0898,F,,,-114.289,12.6,-,携带
384,G0_0385,F,,,-114.48,12.5,-,-
1940,G0_1941,F,,,-114.571,12.5,-,-
801,G0_0802,F,,,-115.242,12.4,-,-
991,G0_0992,F,,,-115.432,12.4,-,-
1869,G0_1870,F,,,-115.485,12.3,-,-
1495,G0_1496,F,,,-115.617,12.3,-,-
1505,G0_1506,F,,,-115.643,12.2,-,-
1684,G0_1685,F,,,-115.755,12.2,-,携带
657,G0_0658,M,,,-115.886,12.1,携带,-
1846,G0_1847,M,,,-116.518,12.1,-,-
118,G0_0119,M,,,-116.638,12.0,-,-
835,G0_0836,F,,,-116.661,12.0,-,-
199,G0_0200,F,,,-116.823,11.9,-,-
1746,G0_1747,M,,,-116.988,11.9,-,-
1159,G0_1160,M,,,-117.024,11.8,携带,-
1161,G0_1162,F,,,-117.279,11.8,-,-
1435,G0_1436,F,,,-118.457,11.8,-,携带
1091,G0_1092,M,,,-118.565,11.7,-,-
1854,G0_1855,F,,,-118.644,11.6,-,-
1396,G0_1397,F,,,-118.644,11.6,-,-
1636,G0_1637,F,,,-118.716,11.5,-,-
1071,G0_1072,M,,,-119.019,11.5,-,携带
1255,G0_1256,M,,,-119.302,11.4,携带,-
1723,G0_1724,F,,,-119.457,11.4,-,-
1745,G0_1746,M,,,-119.483,11.3,-,-
544,G0_0545,M,,,-119.684,11.3,携带,携带
601,G0_0602,F,,,-119.919,11.2,携带,-
436,G0_0437,F,,,-120.102,11.2,-,-
160,G0_0161,F,,,-120.135,11.1,-,-
1675,G0_1676,F,,,-120.398,11.1,-,-
1848,G0_1849,F,,,-120.465,11.0,-,-
1132,G0_1133,F,,,-120.774,11.0,携带,-
1676,G0_1677,F,,,-120.793,10.9,-,-
1136,G0_1137,M,,,-120.998,10.9,-,-
1359,G0_1360,F,,,-121.517,10.8,携带,-
179,G0_0180,F,,,-121.669,10.8,-,携带
477,G0_0478,M,,,-121.738,10.8,携带,-
1890,G0_1891,F,,,-121.836,10.7,-,-
1201,G0_1202,F,,,-122.791,10.6,-,-
942,G0_0943,F,,,-123.329,10.6,-,-
822,G0_0823,F,,,-123.494,10.5,-,-
486,G0_0487,M,,,-123.508,10.5,-,-
1187,G0_1188,F,,,-123.604,10.4,-,-
1521,G0_1522,F,,,-123.645,10.4,-,-
603,G0_0604,M,,,-123.731,10.3,-,携带
1001,G0_1002,F,,,-123.851,10.3,携带,携带
980,G0_0981,M,,,-123.864,10.2,-,-
256,G0_0257,F,,,-124.063,10.2,-,-
1489,G0_1490,M,,,-124.697,10.1,携带,携带
574,G0_0575,M,,,-125.407,10.1,-,-
706,G0_0707,F,,,-125.445,10.0,-,-
562,G0_0563,M,,,-125.657,10.0,-,-
951,G0_0952,F,,,-125.892,9.9,-,-
428,G0_0429,M,,,-126.028,9.9,-,携带
884,G0_0885,M,,,-126.058,9.8,-,携带
168,G0_0169,F,,,-126.091,9.8,-,-
1393,G0_1394,F,,,-126.431,9.8,-,-
1943,G0_1944,M,,,-127.183,9.7,携带,-
127,G0_0128,F,,,-127.359,9.6,-,-
732,G0_0733,M,,,-127.4,9.6,-,携带
1506,G0_1507,F,,,-127.596,9.5,-,-
338,G0_0339,F,,,-127.656,9.5,-,-
1603,G0_1604,M,,,-127.72,9.4,携带,携带
1832,G0_1833,M,,,-128.056,9.4,-,-
360,G0_0361,M,,,-128.06,9.3,-,-
783,G0_0784,F,,,-128.414,9.3,-,携带
355,G0_0356,M,,,-128.422,9.2,-,-
1612,G0_1613,M,,,-129.478,9.2,-,-
890,G0_0891,F,,,-130.134,9.1,-,-
1842,G0_1843,M,,,-130.236,9.1,-,-
773,G0_0774,F,,,-130.246,9.0,携带,-
611,G0_0612,F,,,-131.061,9.0,携带,-
1035,G0_1036,F,,,-131.161,8.9,-,-
319,G0_0320,M,,,-131.619,8.9,-,-
1622,G0_1623,F,,,-131.632,8.8,-,-
1378,G0_1379,F,,,-131.854,8.8,-,-
96,G0_0097,M,,,-132.078,8.8,-,-
244,G0_0245,M,,,-132.88,8.7,-,-
1701,G0_1702,M,,,-133.555,8.6,-,携带
1025,G0_1026,F,,,-134.492,8.6,-,携带
1679,G0_1680,F,,,-134.522,8.5,携带,-
452,G0_0453,M,,,-134.591,8.5,-,-
1342,G0_1343,F,,,-134.598,8.4,-,-
1036,G0_1037,M,,,-135.156,8.4,携带,-
1953,G0_1954,F,,,-135.651,8.3,-,-
966,G0_0967,F,,,-135.943,8.3,-,携带
480,G0_0481,F,,,-135.951,8.2,-,-
615,G0_0616,F,,,-135.998,8.2,-,-
608,G0_0609,F,,,-136.403,8.1,-,-
1795,G0_1796,M,,,-136.725,8.1,-,-
511,G0_0512,F,,,-136.82,8.0,-,-
830,G0_0831,F,,,-138.115,8.0,-,-
1200,G0_1201,M,,,-138.137,7.9,-,-
117,G0_0118,F,,,-138.465,7.9,-,-
1786,G0_1787,F,,,-138.589,7.8,-,-
854,G0_0855,F,,,-138.838,7.8,-,-
1338,G0_1339,F,,,-139.201,7.8,-,-
146,G0_0147,F,,,-139.512,7.7,-,-
534,G0_0535,M,,,-139.627,7.6,-,携带
836,G0_0837,M,,,-140.028,7.6,-,-
1975,G0_1976,F,,,-140.238,7.5,-,-
1857,G0_1858,F,,,-141.149,7.5,-,-
246,G0_0247,M,,,-141.457,7.4,-,携带
37,G0_0038,F,,,-141.576,7.4,-,-
143,G0_0144,M,,,-142.181,7.3,-,携带
789,G0_0790,F,,,-142.292,7.3,-,-
128,G0_0129,M,,,-142.364,7.2,-,携带
151,G0_0152,F,,,-143.35,7.2,-,-
1751,G0_1752,F,,,-143.397,7.1,-,-
375,G0_0376,F,,,-143.695,7.1,-,-
1825,G0_1826,F,,,-143.796,7.0,-,-
725,G0_0726,F,,,-143.857,7.0,-,-
1716,G0_1717,M,,,-144.038,6.9,携带,-
922,G0_0923,F,,,-144.594,6.9,-,-
921,G0_0922,F,,,-144.692,6.8,-,-
1366,G0_1367,F,,,-145.202,6.8,-,-
1303,G0_1304,M,,,-145.663,6.8,-,-
957,G0_0958,F,,,-146.328,6.7,-,-
1373,G0_1374,M,,,-146.908,6.6,-,-
1535,G0_1536,F,,,-147.076,6.6,-,-
105,G0_0106,F,,,-147.29,6.5,-,-
62,G0_0063,M,,,-147.913,6.5,-,-
1510,G0_1511,F,,,-148.363,6.4,携带,-
75,G0_0076,M,,,-148.387,6.4,-,-
342,G0_0343,M,,,-148.663,6.3,-,-
1789,G0_1790,M,,,-148.998,6.3,-,-
135,G0_0136,F,,,-149.286,6.2,-,-
1380,G0_1381,F,,,-149.764,6.2,-,-
1467,G0_1468,M,,,-149.961,6.1,-,-
1309,G0_1310,F,,,-150.029,6.1,-,携带
642,G0_0643,M,,,-150.075,6.0,-,-
1350,G0_1351,F,,,-150.078,6.0,-,-
1034,G0_1035,M,,,-150.207,5.9,-,-
481,G0_0482,M,,,-150.69,5.9,携带,-
1466,G0_1467,M,,,-150.853,5.8,-,-
1621,G0_1622,F,,,-151.07,5.8,携带,-
1421,G0_1422,M,,,-152.285,5.8,-,-
458,G0_0459,M,,,-152.297,5.7,-,-
345,G0_0346,F,,,-152.647,5.6,-,-
1833,G0_1834,M,,,-152.797,5.6,-,-
1734,G0_1735,M,,,-153.995,5.5,-,-
569,G0_0570,M,,,-154.635,5.5,-,-
490,G0_0491,F,,,-154.667,5.4,-,-
1073,G0_1074,F,,,-155.885,5.4,-,-
1884,G0_1885,F,,,-156.019,5.3,-,-
251,G0_0252,F,,,-157.325,5.3,-,-
111,G0_0112,F,,,-157.477,5.2,-,-
539,G0_0540,M,,,-158.799,5.2,-,-
310,G0_0311,M,,,-158.906,5.1,-,-
794,G0_0795,M,,,-158.92,5.1,-,携带
1189,G0_1190,F,,,-159.258,5.0,-,-
86,G0_0087,M,,,-160.136,5.0,-,-
56,G0_0057,F,,,-161.515,4.9,-,-
488,G0_0489,F,,,-161.625,4.9,-,-
1790,G0_1791,F,,,-161.79,4.8,-,-
1279,G0_1280,M,,,-161.867,4.8,-,-
912,G0_0913,F,,,-162.058,4.8,-,-
1168,G0_1169,F,,,-162.106,4.7,携带,携带
1957,G0_1958,M,,,-162.211,4.6,-,-
1933,G0_1934,M,,,-162.265,4.6,-,-
1370,G0_1371,F,,,-162.28,4.5,-,-
1250,G0_1251,F,,,-163.382,4.5,-,-
1595,G0_1596,M,,,-163.654,4.4,携带,-
1813,G0_1814,F,,,-163.734,4.4,-,-
473,G0_0474,M,,,-163.746,4.3,-,-
602,G0_0603,M,,,-163.822,4.3,-,携带
1254,G0_1255,F,,,-165.964,4.2,-,-
415,G0_0416,F,,,-167.159,4.2,-,-
1277,G0_1278,F,,,-168.331,4.1,-,-
1186,G0_1187,M,,,-168.47,4.1,-,-
1969,G0_1970,F,,,-169.952,4.0,-,-
1092,G0_1093,F,,,-171.594,4.0,-,-
399,G0_0400,F,,,-171.893,3.9,-,-
529,G0_0530,M,,,-172.269,3.9,-,-
1331,G0_1332,F,,,-172.637,3.8,-,-
1932,G0_1933,M,,,-172.984,3.8,携带,-
612,G0_0613,M,,,-173.13,3.8,携带,-
1688,G0_1689,F,,,-173.216,3.7,-,-
956,G0_0957,F,,,-173.731,3.6,-,-
973,G0_0974,F,,,-174.001,3.6,-,-
1561,G0_1562,M,,,-175.689,3.5,-,-
667,G0_0668,M,,,-176.04,3.5,-,-
321,G0_0322,M,,,-177.532,3.4,-,-
580,G0_0581,M,,,-177.888,3.4,-,-
1009,G0_1010,M,,,-178.821,3.3,-,-
431,G0_0432,M,,,-179.219,3.3,携带,-
1367,G0_1368,F,,,-179.696,3.2,-,-
187,G0_0188,M,,,-181.403,3.2,-,-
254,G0_0255,F,,,-181.858,3.1,-,携带
191,G0_0192,F,,,-182.257,3.1,-,-
260,G0_0261,F,,,-182.761,3.0,-,-
1575,G0_1576,M,,,-182.767,3.0,-,-
587,G0_0588,M,,,-183.455,2.9,-,-
228,G0_0229,F,,,-184.23,2.9,携带,-
1956,G0_1957,F,,,-184.942,2.8,-,-
683,G0_0684,M,,,-185.741,2.8,-,-
327,G0_0328,M,,,-186.035,2.8,-,-
1609,G0_1610,M,,,-188.606,2.7,-,-
944,G0_0945,F,,,-190.327,2.6,-,-
1658,G0_1659,F,,,-191.561,2.6,-,携带
320,G0_0321,M,,,-194.143,2.5,-,-
403,G0_0404,F,,,-194.385,2.5,携带,-
727,G0_0728,M,,,-195.791,2.4,-,-
1483,G0_1484,M,,,-197.094,2.4,-,-
1474,G0_1475,F,,,-197.37,2.3,-,-
784,G0_0785,M,,,-197.537,2.3,-,-
312,G0_0313,F,,,-197.825,2.2,携带,-
563,G0_0564,M,,,-197.846,2.2,-,-
664,G0_0665,F,,,-197.863,2.1,-,-
87,G0_0088,M,,,-198.497,2.1,-,-
618,G0_0619,F,,,-203.349,2.0,-,-
1886,G0_1887,M,,,-203.694,2.0,-,-
1556,G0_1557,F,,,-204.082,1.9,-,-
1945,G0_1946,F,,,-204.875,1.9,-,-
1470,G0_1471,F,,,-207.759,1.8,-,-
624,G0_0625,M,,,-208.501,1.8,-,-
329,G0_0330,M,,,-209.134,1.8,携带,-
1828,G0_1829,F,,,-210.432,1.7,-,-
1310,G0_1311,F,,,-211.187,1.6,-,-
1926,G0_1927,M,,,-211.992,1.6,-,-
97,G0_0098,F,,,-212.433,1.5,-,-
543,G0_0544,F,,,-212.565,1.5,-,-
943,G0_0944,F,,,-212.855,1.4,携带,-
1900,G0_1901,F,,,-214.51,1.4,-,-
1487,G0_1488,M,,,-215.572,1.3,-,携带
1958,G0_1959,M,,,-216.452,1.3,-,-
637,G0_0638,F,,,-218.521,1.2,-,-
176,G0_0177,M,,,-221.419,1.2,-,-
270,G0_0271,M,,,-221.873,1.1,携带,-
1749,G0_1750,F,,,-222.012,1.1,携带,-
1899,G0_1900,F,,,-223.323,1.0,-,-
1408,G0_1409,F,,,-225.623,1.0,-,-
1947,G0_1948,F,,,-228.701,0.9,-,携带
532,G0_0533,M,,,-230.794,0.9,-,-
938,G0_0939,F,,,-232.345,0.8,-,-
1316,G0_1317,M,,,-234.343,0.8,-,-
1772,G0_1773,M,,,-237.414,0.8,-,-
1851,G0_1852,F,,,-237.645,0.7,携带,携带
218,G0_0219,F,,,-240.141,0.6,携带,-
723,G0_0724,F,,,-240.596,0.6,-,-
1048,G0_1049,F,,,-240.756,0.5,-,-
591,G0_0592,F,,,-245.491,0.5,携带,携带
136,G0_0137,M,,,-254.142,0.4,-,-
250,G0_0251,F,,,-255.135,0.4,-,-
1061,G0_1062,F,,,-257.404,0.3,-,-
538,G0_0539,M,,,-264.008,0.3,-,-
1814,G0_1815,M,,,-268.316,0.2,-,-
1587,G0_1588,M,,,-270.982,0.2,-,-
273,G0_0274,F,,,-274.025,0.1,-,-
1328,G0_1329,F,,,-295.728,0.1,-,-
1228,G0_1229,F,,,-343.847,0.0,携带,-
